#################################################################################################################################
# Volcano-tectonic architecture of Bioko Island (Equatorial Guinea) derived from TanDEM-X synthetic aperture radar data
# Supplementary Material – Bulletin of Volcanology
#
# Jacob Brauner (1), Thomas R. Walter (2), Oscar A.N. Ela (3), Loÿc Vanderkluysen (1)
# 
# (1) Drexel University, Philadelphia, PA, USA
# (2) Deutsches GeoForschungsZentrum GFZ, Potsdam, Germany
# (3) Universidad Nacional de Guinea Ecuatorial, Malabo, Equatorial Guinea
# Corresponding Author: JB, email: jb4356@drexel.edu
#################################################################################################################################

OBJECTID;LAT;LON;Proj_E;Proj_N;ElevMin;ElevMax;AreaBase;WidthBase;AxisBaseMin(s);AxisBaseMax(s);AxisBaseMean(s);AxisBaseMin(bc);AxisBaseMax(bc);AxisBaseMean(bc);AxisBaseMax;ElevLowCurve;ElevLowCurveFraction;AreaLowCurve;WidthLowCurve;AxisLowCurve;ElevSummitReg;ElevSummitRegFraction;AreaSummitReg;WidthSummitReg;AxisSummitRegMax(cont);HeightMax;HeightPoly1;HeightTIN;HeightIDW;VolMax;VolPoly1;VolTIN;VolIDW;EIoutline;IIoutline;EIavg;IIavg;HWratioPOLY1;HWratioTIN;HWratioIDW;WWratio(cont);SlopeMin(tot);SlopeMax(tot);SlopeMean(tot);SlopeMedian(tot);SlopeSD(tot);SlopeMean(flank);SlopeMedian(flank);SlopeSD(flank);SlopeMean(lowflank);SlopeMedian(lowflank);SlopeSD(lowflank);SlopeMean(mainflank);SlopeMedian(mainflank);SlopeSD(mainflank);SlopeMean(summit);SlopeMedian(summit);SlopeSD(summit);ElevSlopeMax;HeightFracSlopeMax;SlopeAvgMax;AzimAxisBaseMax(s);AzimAxisBaseMax(bc);AzimAxisBaseMax;AzimCurvesAvg;PeaksNumTot;PeaksNumFlank;PeaksNumSummit;HolesNumTot;HolesNumFlank;HolesNumSummit;NumMainCurvesFlank;NumMainCurvesSummit;NumSlopeBins
211;3.4453167;8.6927203;465868.69;380821.12;756.955;792.042;0.115992;384.29884;220.4318;554.46319;378.65829;216;562.16784;392.44798;569.20997;776;0.542799;0.031808004;201.24415;288.90596;776;0.542799;0.031808004;201.24415;288.90596;35.0873;26.5156;19.4621;26.4478;0.002130759;0.001073531;0.000712664;0.001095857;2.1938495;1.088057;2.06095;1.21842;0.068997411;0.050643133;0.06882096;0.52366577;1.42193;17.2563;9.00921;8.56408;3.56064;9.34259;9.4518;3.41124;9.34259;9.4518;3.41124;-1;-1;-1;8.28361;7.65633;3.81769;776;0.542799;10.5122;15.2551;23.1986;18.4349;0;2;2;0;0;0;0;1;16;37
212;3.4475942;8.6855894;465076.69;381073.12;746.793;790.73;0.076464;312.02081;237.79984;335.68399;298.9144;268.9969;340.99688;304.18114;370.6427;763;0.368871;0.0437783;236.09376;274.07804;775;0.641988;0.023113954;171.55057;203.72544;43.9373;36.1096;37.6068;36.8726;0.00184482;0.001096616;0.001145831;0.001151933;1.4110544;1.0543184;1.45541;1.05682;0.11572824;0.12052642;0.1181734;0.54980491;0.985937;22.2306;11.09;11.5837;6.28837;10.1402;8.43856;6.28908;7.68981;7.00449;5.29483;15.1771;16.7169;5.13205;13.9923;15.3258;5.4776;775;0.641988;20.4545;108.435;116.565;60.9454;103.855;2;2;0;0;0;0;13;15;45
213;3.4462858;8.6690607;463240.69;380929.12;699.511;759.074;0.18468;484.91429;173.82337;700.71302;442.72087;324;685.99381;525.8618;698.99359;757;0.965172;0.000922959;34.28043;56.564089;757;0.965172;0.000922959;34.28043;56.564089;59.5634;28.5757;24.2065;27.6939;0.008973485;0.002426071;0.001492646;0.002350882;2.0778607;1.0623795;2.72263;1.03776;0.058929475;0.049919093;0.057110935;0.070693793;0.261321;26.8543;9.14857;6.95589;6.52044;9.34199;7.26711;6.52456;9.34199;7.26711;6.52456;-1;-1;-1;2.95902;2.77666;1.27447;757;0.965172;5.92937;103.241;96.3402;101.889;0;4;4;0;0;0;0;1;2;61
214;3.4632135;8.6470157;460792.69;382801.12;455.25;527.075;0.0648;287.23844;152.49846;343.58413;243.22019;209.82337;360;284.24232;370.6427;513;0.804035;0.006969909;94.203838;119.22424;527;0.998954;0.000000104;0.36323183;0.50053883;71.8247;31.671;28.0277;38.5394;0.002679001;0.000703835;0.000392852;0.00076647;1.6650443;1.0875887;1.91959;1.09009;0.11026028;0.09757646;0.13417215;0.001264566;4.30127;26.0546;12.6927;12.3592;5.59771;12.7268;12.3592;5.63596;12.8224;12.3592;5.71878;11.6179;12.6336;4.96329;10.543;10.543;0;513;0.804035;21.1046;69.444;53.1301;60.9454;173.192;0;0;0;0;0;0;15;0;73
215;3.4795102;8.6816895;464644.69;384601.12;802.427;943.607;0.390744;705.34438;435.56451;728.93834;567.72493;614.24121;750.55888;695.92806;751.70208;917;0.81154;0.048209115;247.7534;444.7795;922;0.846956;0.034556044;2.10E+02;397.88587;141.179;87.3353;93.1019;88.382;0.03187573;0.01161112;0.010797134;0.010902648;1.1357665;1.0777695;3.4607;1.20339;0.12381941;0.131995;0.12530336;0.2973828;0.595083;42.2788;18.1947;16.838;8.98739;18.4385;17.2403;9.08598;18.4362;17.4237;9.1191;18.5038;16.7699;8.49841;15.6561;15.4394;7.56222;919;0.825707;34.05;99.4623;113.962;106.699;34.8738;4;3;1;2;2;0;6;21;142
216;3.4782039;8.6716425;463528.69;384457.12;739.888;813.888;0.098496;354.13133;245.82338;404.8636;324.88079;256.43178;421.49532;349.09549;469.38256;793;0.717728;0.038968094;222.74586;312.23931;793;0.717728;0.038968094;222.74586;312.23931;74.0007;33.7355;36.5737;37.4047;0.005205339;0.001327782;0.001287016;0.001486378;1.7568116;1.0451463;1.96497;1.01711;0.095262779;0.10327731;0.1056237;0.62899224;0.544565;29.3653;14.2932;14.1943;6.42066;14.6734;14.6249;6.64651;14.6734;14.6249;6.64651;-1;-1;-1;13.5804;13.9066;6.01112;793;0.717728;18.6701;75.9638;63.4349;57.5288;49.2637;3;3;0;0;0;0;1;20;75
217;3.4736432;8.668403;463168.69;383953.12;726.511;786.716;0.075816;310.69587;260.73509;338.51246;302.09766;260.73506;340.99688;307.51635;341.52597;754;0.456589;0.039424548;224.04663;256.30089;766;0.655907;0.020106202;160.00003;188.44073;60.2055;42.0103;41.3649;44.6955;0.002554621;0.001184933;0.001217021;0.001340481;1.2083048;1.0528353;1.35419;1.02363;0.13521362;0.1331362;0.1438561;0.51497315;3.9658;24.7325;14.2033;13.9982;5.11731;13.8336;13.3098;5.20872;12.0355;12.1764;4.11876;17.8295;19.8736;5.2475;15.7349;16.7174;4.5746;762;0.589468;24.7325;128.66;116.565;108.435;93.2526;2;2;0;0;0;0;13;20;61
218;3.4896005;8.6648322;462772.69;385717.12;736.435;829.332;0.176904;474.59579;365.84208;475.12941;430.7924;410.51246;542.24128;468.17818;535.17848;802;0.705783;0.034488964;209.5536;279.58028;815;0.845722;0.012840484;127.86325;183.32764;92.8975;58.1317;45.6007;57.5197;0.008332901;0.003689983;0.002679787;0.003716026;1.2715971;1.052561;1.89068;1.04908;0.12248666;0.096083255;0.12119727;0.26941506;1.33788;27.7161;16.1232;16.2212;6.01605;16.4518;16.3424;6.00434;16.0715;16.1189;6.16176;19.1563;19.6554;3.87697;11.3256;12.3052;3.89307;802;0.705783;24.9575;168.69;29.7449;19.6538;46.7392;2;2;0;0;0;0;14;14;94
219;3.4824345;8.6622418;462484.69;384925.12;723.051;906.22;0.605232;877.84127;727.9037;1076.1279;858.40089;747.7319;1131.1994;879.6882;1129.8496;789;0.360043;0.40188909;715.33284;945.32286;847;0.676691;0.16032679;451.81236;592.34422;183.169;147.084;137.414;146.506;0.057681416;0.035462367;0.030737128;0.035022254;1.656568;1.0803563;1.71475;1.0882;0.16755198;0.15653613;0.16689334;0.51468571;0.520479;39.5356;21.6371;22.6536;7.73664;22.5002;24.0935;7.73916;19.8445;21.0576;8.12672;25.2696;25.6878;6.22079;18.9564;19.6198;7.11661;817;0.512908;33.0104;30.2564;33.6901;30.6507;32.478;3;2;1;2;2;0;59;59;184
220;3.4785247;8.6577056;461980.69;384493.12;601.47;743.69;0.2754;592.15721;194.91167;594.87032;434.60541;511.59969;650.24114;581.68824;663.8072;740;0.974052;0.003148342;63.313457;88.90559;743;0.995146;0.000549592;26.453019;47.358473;142.22;59.3807;53.6727;59.7989;0.027266425;0.006360445;0.005407462;0.006624086;1.256637;1.1067675;2.42937;1.13057;0.10027867;0.090639221;0.10098482;0.044672291;0.931762;36.346;16.6339;16.2979;8.28675;16.7195;16.3197;8.26488;16.7573;16.3197;8.26205;7.83769;7.83769;0;6.53168;9.41124;4.07231;743;0.995146;7.83769;14.9314;7.125;167.471;51.8546;3;3;0;0;0;0;4;0;143
221;3.4759162;8.6496039;461080.69;384205.12;545.422;693.639;0.451008;757.78704;602.20521;886.68526;737.49497;627.62338;893.02499;755.51715;900;641;0.644853;0.15366865;442.33132;632.44192;674;0.867499;0.044346758;237.62164;366.45584;148.217;100.995;102.284;107.599;0.037888909;0.017358429;0.015988015;0.018752078;1.4105571;1.0782116;2.01719;1.50892;0.13327574;0.13497763;0.14199164;0.31357311;2.3853;38.8533;21.2028;22.2254;8.34884;21.8991;22.6651;8.20124;21.1689;22.2254;8.36216;24.1867;25.3302;7.2577;14.7473;14.2197;6.88439;666;0.813524;35.4793;41.1859;38.6598;36.8699;11.3207;5;3;2;0;0;0;34;19;149
222;3.4814503;8.6427955;460324.69;384817.12;425.691;557.434;0.108216;371.19387;152.49846;457.36922;314.25928;257.84198;443.68396;368.37546;455.36799;556;0.989115;0.002470735;56.08776;78.718431;557;0.996705;0.000478033;24.670842;39.476868;131.743;34.4798;38.8229;40.0054;0.009823166;0.001591611;0.001308187;0.001928333;1.5049546;1.066306;2.26512;1.08744;0.09288892;0.10458922;0.10777487;0.066463496;3.73115;38.7519;18.0345;17.9701;7.71871;18.2802;18.0074;7.59553;18.4109;18.0458;7.61373;12.0072;14.0988;2.95788;5.9936;7.76089;2.49932;557;0.996705;12.0072;109.983;108.435;108.435;155.883;2;2;0;0;0;0;2;0;133
223;3.4908976;8.6492742;461044.69;385861.12;560.087;673.524;0.350568;668.09956;345.68372;883.90592;675.65925;435.56472;971.99993;726.25507;969.32964;673;0.995378;0.0000179;4.77E+00;6.8088799;673;0.995378;0.0000179;4.77E+00;6.8088799;113.437;52.5704;42.8217;45.0501;0.026914445;0.008652747;0.00483974;0.006861519;2.1050412;1.1054564;2.03622;1.08205;0.078686527;0.064094812;0.067430234;0.007142041;0.572335;38.5278;14.0639;13.2992;7.14671;14.1287;13.347;7.11993;14.1287;13.347;7.11993;-1;-1;-1;4.34296;7.96008;5.11539;673;0.995378;4.48393;25.0169;22.6199;21.8014;0;6;6;0;0;0;0;1;0;114
224;3.4899094;8.6207526;457876.69;385753.12;134.705;239.212;0.170424;465.82247;338.51246;483.85104;429.05086;425.91426;493.49535;462.96991;489.65295;229;0.902285;0.011517531;121.09738;236.6573;229;0.902285;0.011517531;121.09738;236.6573;104.507;67.3315;69.2548;70.4153;0.012112527;0.004871905;0.004892406;0.00555785;1.1049329;1.0611707;3.81918;1.23634;0.14454332;0.14867214;0.15116345;0.25996466;2.11868;38.1906;17.7422;17.1221;9.61967;19.0465;19.5899;9.46444;19.0465;19.5899;9.46444;-1;-1;-1;9.66756;8.05765;6.06258;229;0.902285;6.8904;73.3008;63.4349;53.9726;72.2877;4;4;0;2;2;0;1;10;106
225;3.4918559;8.6022774;455824.69;385969.12;31.9641;125.623;0.169776;464.93603;385.49535;542.55841;455.42024;389.91426;550.08397;471.1494;558.87029;79;0.502203;0.080143162;319.43926;389.09183;118;0.918606;0.005836341;86.203598;119.28683;93.6593;67.9496;63.5246;72.3318;0.008190641;0.004086692;0.003751936;0.004624381;1.4448928;1.054087;1.86391;1.11362;0.14614831;0.13663092;0.15557367;0.18540959;1.95959;39.3667;17.6367;19.1504;7.99124;17.898;19.7946;8.00373;16.2969;16.2199;9.04925;20.518;21.4986;4.95949;11.3234;14.7909;4.5899;81;0.523557;29.5334;81.8699;74.0546;75.0686;104.493;2;2;0;2;2;0;40;7;95
226;3.5175911;8.6171761;457480.69;388813.12;112.346;156.13;0.069984;298.50694;232.9969;347.64677;287.7851;256.43178;353.9143;306.43046;360;135;0.517396;0.036783089;216.41091;260.3196;140;0.631593;0.025014126;178.46281;205.65507;43.7841;29.7908;25.9874;28.8111;0.001951883;0.000793212;0.00056874;0.000737105;1.4544411;1.0539933;1.39;1.04625;0.099799336;0.087057981;0.096517366;0.59785145;1.55803;20.109;10.6873;9.82978;4.34622;10.4706;9.42858;4.76185;9.41368;8.94759;4.69351;13.6412;13.9427;3.48859;11.2349;11.4354;3.10044;140;0.631593;14.6086;45;30.9638;53.1301;61.1271;0;0;0;0;0;0;6;16;45
227;3.5055325;8.5974098;455284.69;387481.12;84.2519;151.946;0.07776;314.65394;224.49844;334.08397;290.94725;292.43178;337.86595;312.15894;341.52597;133;0.720121;0.027839041;1.88E+02;250.1579;140;0.823527;0.012160811;1.24E+02;198.95215;67.6943;33.9084;27.8316;33.2322;0.00380599;0.001302207;0.001027277;0.001206116;1.1780972;1.0625173;2.19865;1.10036;0.10776423;0.088451422;0.10561503;0.39546053;3.88578;28.6157;14.2405;13.5995;5.37636;14.7606;13.9622;5.52725;15.5035;15.0647;5.59552;11.2488;10.4869;3.64655;11.2615;11.4006;3.18264;138;0.793982;15.0665;15.9454;21.8014;18.4349;71.0444;2;2;0;0;0;0;8;11;68
228;3.5087896;8.5980567;455356.69;387841.12;110.887;205.74;0.258552;573.75833;504;626.46309;558.70433;514.08394;631.58416;570.28402;637.92162;145;0.359637;0.18205126;4.81E+02;542.85627;196;0.897312;0.025905354;1.82E+02;258.9304;94.8528;76.2091;73.7139;77.3435;0.014086626;0.00937206;0.008328049;0.009480163;1.2361656;1.0474957;1.32633;1.10696;0.13282435;0.12847549;0.13480149;0.31653433;1.31882;34.695;18.4294;19.5077;7.7977;19.6026;20.1529;7.2761;18.3939;19.1101;5.92592;20.4497;22.5023;8.00553;8.70217;7.63628;4.52688;175;0.675916;29.4331;105.255;110.556;106.39;101.699;3;2;1;0;0;0;52;9;96
229;3.4397726;8.6703593;463384.69;380209.12;717.723;895.077;0.405;718.09609;561.68372;835.36743;693.16349;529.49539;880.33049;727.28284;900;799;0.458275;0.18301871;482.72834;583.38597;864;0.824773;0.035598037;212.89628;281.30958;177.355;126.257;122.273;126.663;0.034926377;0.015365858;0.012372759;0.014580915;1.5707964;1.1377792;1.51213;1.09161;0.17582224;0.17027397;0.17638687;0.29647325;1.40565;38.7203;21.2337;22.755;8.65913;21.3418;23.0155;8.78826;18.2172;18.0051;8.85021;26.8367;27.7923;5.31042;19.9039;20.3564;6.87337;815;0.54849;33.1099;125.538;131.987;143.13;169.3;3;3;0;0;0;0;66;31;179
230;3.4407601;8.7021206;466912.69;380317.12;702.763;743.255;0.024624;177.06566;152.49844;188.49844;178.66868;152.49844;188.49844;178.66868;193.86593;731;0.697346;0.009535108;1.10E+02;155.41186;743;0.993696;0.00000395;2.24E+00;3.6733818;40.4926;22.2297;20.5492;23.6852;0.000797054;0.000231304;0.000172981;0.00026233;1.1987656;1.0607141;2.27112;1.04105;0.12554481;0.11605409;0.13376495;0.01267269;1.05462;21.9324;11.8575;11.8871;5.88637;12.1289;12.6255;5.82813;11.8793;11.7459;6.08484;12.8063;13.3914;5.45173;4.80126;4.80126;0;732;0.722041;19.8894;26.5651;26.5651;68.1986;0;0;0;0;0;0;0;13;0;42
231;3.4283854;8.7066618;467416.69;378949.12;538.042;657.395;0.213192;521.00334;317.82338;681.42199;512.76252;364.43178;720;542.8078;728.94445;634;0.803984;0.042995506;233.97345;416.82074;651;0.946418;0.00300035;61.807477;96.628206;119.353;53.6411;51.0416;54.6948;0.017552938;0.005255707;0.003864557;0.005118936;1.9575273;1.0780379;2.9214;1.09969;0.10295721;0.097967944;0.10497968;0.11863163;0.641255;38.6937;17.5477;17.9951;7.90751;17.7366;18.1398;7.86403;18.9674;19.6777;7.92474;12.3065;12.0176;4.7036;8.8612;10.3922;4.73341;642;0.871012;16.7383;68.9625;53.1301;57.0948;34.3299;4;4;0;0;0;0;18;6;120
232;3.4309886;8.6992068;466588.69;379237.12;656.627;794.676;0.195696;499.16719;80.498448;648.99921;362.27664;337.86595;684;519.50888;692.47382;788;0.951639;0.002717766;58.824884;89.839042;794;0.995101;0.00002;5.0432677;7.9075642;138.05;36.3531;50.932;41.4345;0.018675628;0.002626894;0.002618925;0.003071915;1.9244856;1.0738013;2.44981;1.1289;0.07282748;0.10203396;0.083007278;0.010103364;1.0164;40.4702;17.386;16.83;8.78952;17.4678;17.303;8.74883;17.609;17.3359;8.75676;9.51435;9.2297;2.56535;3.30972;3.30972;0;788;0.951639;14.5178;70.56;53.1301;62.1027;7.53134;2;2;0;0;0;0;7;0;139
233;3.3814932;8.7300097;470008.69;373765.12;228.05;378.603;0.164592;457.78274;224.73507;581.11688;428.88836;360.00003;629.47005;475.64824;636.90504;372;0.956145;0.005555554;84.104406;122.33511;374;0.969429;0.003653581;68.204716;109.32683;150.553;53.2435;46.6148;59.497;0.016138256;0.003106181;0.002660214;0.003748533;1.9356665;1.1352473;2.3404;1.06513;0.11630742;0.10182742;0.12996772;0.14898927;2.13444;36.0184;19.4959;19.4539;8.41025;19.9136;19.8467;8.23631;20.075;19.9714;8.17854;8.44975;9.64136;1.6852;7.46614;7.33796;2.18038;372;0.956145;11.6263;45;45;47.2906;138.817;2;2;0;0;0;0;3;4;151
234;3.3792133;8.7296863;469972.69;373513.12;257.726;407.285;0.14256;426.04345;273.79984;599.82852;443.30984;292.43178;595.58409;448.98905;643.98759;387;0.864371;0.01795043;151.17935;210.18818;387;0.864371;0.01795043;151.17935;210.18818;149.559;68.6814;60.226;66.4832;0.015120276;0.003440279;0.002540623;0.003149788;2.2847948;1.0718049;1.933;1.03598;0.16120756;0.14136113;0.1560479;0.35484491;2.13605;39.7201;20.0925;19.8886;9.39649;21.1683;21.7966;9.33211;21.1683;21.7966;9.33211;-1;-1;-1;11.845;9.88167;4.69388;387;0.864371;17.9043;59.0362;69.444;63.4349;80.138;2;2;0;0;0;0;1;20;151
235;3.3570643;8.7219147;469108.69;371065.12;502.481;617.405;0.222912;532.74794;442.08397;586.64266;529.12027;468;584.86356;541.33618;593.7272;581;0.683225;0.073780954;306.49768;408.67997;601;0.857253;0.026545023;183.84279;298.93243;114.924;77.6634;87.028;78.6725;0.015179356;0.007222091;0.006871079;0.007150569;1.2420251;1.0801613;1.92597;1.22085;0.14577887;0.16335672;0.14767311;0.34508401;4.08239;35.5851;21.0551;21.3213;7.46646;22.0695;21.8738;6.96136;22.6295;22.5321;6.75829;19.9961;19.4276;7.39732;12.6498;10.4727;6.19971;592;0.77894;28.996;119.055;75.9638;75.9638;100.265;3;3;0;0;0;0;21;16;116
236;3.3212381;8.7203044;468928.69;367105.12;430.712;615.599;0.415368;727.22964;72;1046.4798;556.43362;506.55827;1090.0376;792.78154;1109.0104;615;0.99676;0.000277487;1.88E+01;43.330288;615;0.99676;0.000277487;1.88E+01;43.330288;184.887;82.4488;84.4286;87.6701;0.052344255;0.010575955;0.010630203;0.01191911;2.3255629;1.1239593;5.31411;1.0912;0.11337381;0.11609623;0.12055358;0.025846689;2.37383;41.0292;18.3467;17.704;6.82021;18.4114;17.7657;6.78484;18.4114;17.7657;6.78484;-1;-1;-1;6.92933;7.24434;0.445492;0;-2.32959;0;139.185;132.51;125.754;77.8577;2;2;0;0;0;0;1;0;186
237;3.4003706;8.6885215;465400.69;375853.12;822.429;909.265;0.110808;375.613;260.49846;453.79986;371.61526;292.43178;457.49532;373.3329;468;883;0.697534;0.029453343;1.94E+02;249.5083;891;0.789662;0.0157154;1.41E+02;180.7171;86.836;54.9537;50.2226;58.7809;0.005590642;0.002584837;0.002268633;0.002878378;1.5524246;1.0737145;1.61367;1.06297;0.14630397;0.13370835;0.15649337;0.37659727;1.22385;31.0049;17.6388;18.4915;7.38728;18.1144;18.8505;7.48977;17.8507;18.8505;7.75193;19.6557;19.2904;5.72565;14.3828;13.2341;5.89713;889;0.76663;25.9583;56.3099;63.4349;67.3801;79.9191;0;0;0;0;0;0;9;18;88
238;3.4032975;8.6755572;463960.69;376177.12;878.801;1158.16;0.863784;1048.7154;504;1461.9235;907.79645;547.9036;1533.2853;1070.4864;1537.9207;1141;0.938572;0.019656238;158.19955;219.81936;1144;0.949311;0.015288592;139.52075;198.6666;279.359;118.293;102.788;101.083;0.15324474;0.030430551;0.029097729;0.028304526;2.1505654;1.1804215;2.00479;1.05803;0.1127978;0.098012982;0.096387807;0.13303967;1.622;45.9125;22.4607;23.173;8.00569;22.6071;23.5245;7.97283;22.6172;23.527;7.99137;21.4237;20.0918;5.76803;13.0794;13.4469;3.02378;1144;0.949311;26.8174;38.1572;29.0546;32.5741;159.673;4;4;0;2;2;0;4;14;281
239;3.4104623;8.6749066;463888.69;376969.12;947.344;1131.78;0.331128;649.31137;373.86595;723.16825;566.96594;584.86356;735.85107;657.88886;751.70208;1115;0.909032;0.015715535;1.41E+02;219.61809;1122;0.946986;0.007639474;9.86E+01;172.9626;184.434;82.7736;80.8223;77.3077;0.035948223;0.008982929;0.008516034;0.008012421;1.3402489;1.052101;2.66093;1.04409;0.12747909;0.12447382;0.11906112;0.15189161;0.962627;37.7589;22.1498;22.6482;7.68004;22.4246;23.0504;7.53789;22.6151;23.3428;7.4779;13.8836;14.4718;5.19301;11.3523;10.0824;5.30321;1121;0.941564;17.1824;20.556;16.6992;16.6992;79.3091;4;4;0;2;2;0;8;9;185
240;3.4117701;8.6901383;465580.69;377113.12;743.7;905.558;0.190512;492.51133;400.43182;526.68526;473.37355;443.68396;533.16898;494.09991;549.51615;876;0.81738;0.041572948;230.07025;378.47379;898;0.953302;0.006328466;89.764427;156.27401;161.858;74.5037;63.4871;65.8936;0.021602439;0.003805848;0.002348019;0.003201012;1.2448828;1.056597;2.6771;1.16721;0.15127312;0.12890477;0.13379094;0.1822586;1.30954;36.9289;21.3979;23.3563;9.5906;21.7672;24.0751;9.55896;22.3778;24.717;9.47823;18.2817;19.2148;9.4624;12.9036;10.7195;5.96891;888;0.891519;29.9388;131.186;129.806;121.607;40.2441;4;3;1;2;2;0;23;7;163
241;3.4173066;8.6894884;465508.69;377725.12;738.066;889.477;0.383616;698.88128;412.99688;1018.736;635.90927;497.9143;1043.9999;730.02248;1049.5714;856;0.778901;0.049051423;2.50E+02;361.16407;856;0.778901;0.049051423;2.50E+02;361.16407;151.41;79.2275;74.4339;76.3187;0.035072965;0.011458326;0.009721289;1.08E-02;2.2553666;1.1726593;2.08856;1.17107;0.11336328;0.10650435;0.10920119;0.35758348;1.88683;38.5026;20.4392;21.1938;8.83297;20.8632;21.7963;9.01845;20.8632;21.7963;9.01845;-1;-1;-1;18.103;18.458;7.37985;856;0.778901;19.5269;108.435;112.62;112.166;160.561;5;5;0;4;4;0;1;33;152
242;3.4290252;8.6713353;463492.69;379021.12;748.191;866.493;0.374544;690.56804;500.38182;831.77923;629.31116;470.97946;865.49744;693.84505;871.46775;835;0.733794;0.0955272;348.7535;384.43871;859;0.936665;0.017560612;1.50E+02;224.72833;118.302;73.9066;75.329;81.9194;0.025453116;0.012005091;0.011812343;0.013629093;1.5925376;1.1393835;1.54203;1.08197;0.10702293;0.10908263;0.11862607;0.21653016;1.31692;35.4624;17.8957;17.63;7.72088;18.3653;18.2803;7.51201;19.3309;19.8493;7.76429;14.7554;14.2399;5.09549;6.7694;6.5288;2.49104;839;0.767606;22.4294;6.009;41.6335;38.2902;73.4273;2;2;0;0;0;0;25;7;119
243;3.4221865;8.6732822;463708.69;378265.12;854.13;919.584;0.103032;362.19389;293.84198;410.51242;357.49278;292.43178;425.9143;360.34387;421.36918;900;0.700798;0.037926265;219.74808;253.91243;916;0.945243;0.00367548;6.84E+01;88.758073;65.4544;45.2494;33.1497;43.511;0.004402036;0.00224174;0.001548789;0.002086454;1.3534533;1.0815445;1.52537;1.04581;0.1249314;0.09152462;0.12013192;0.18887347;3.14888;24.9205;15.542;15.8241;5.34461;15.9867;15.8342;4.99505;16.8774;17.6711;5.0455;13.5996;13.6919;4.05551;5.31427;5.84786;1.47725;901;0.716076;21.9349;128.66;120.964;70.0169;125.308;0;0;0;0;0;0;17;3;66
244;3.4247934;8.6774945;464176.69;378553.12;781.777;916.193;0.169776;464.93603;281.91426;554.51246;448.70736;373.86595;578.55837;461.61914;569.20997;878;0.715861;0.053957049;262.10732;329.10751;913;0.976246;0.003982682;71.210304;125.24557;134.416;85.2923;64.1301;80.3984;0.014847454;0.005443959;0.004024842;0.005174094;1.4988514;1.1184777;1.91033;1.03877;0.18344953;0.13793323;0.17292366;0.15316151;1.53813;36.853;22.9292;24.7236;8.76294;23.4524;25.3043;8.40687;23.7561;27.1097;9.26114;22.5497;22.7688;5.08135;7.54767;7.06763;3.65141;881;0.738179;32.2119;38.6598;45;55.3048;45.4834;0;0;0;0;0;0;36;3;136
245;3.4260946;8.6729568;463672.69;378697.12;822.279;862.134;0.04536;240.32092;80.498448;254.55844;169.75479;209.82337;273.79986;238.19061;274.16784;857;0.871183;0.001295847;40.619248;87.544813;857;0.871183;0.001295847;40.619248;87.544813;39.8551;16.5234;14.5394;18.8545;0.001225866;0.000357288;0.0002042;0.000405724;1.3015169;1.0986348;4.64512;1.06061;0.068755719;0.060500055;0.078455476;0.16902086;1.64916;20.9332;9.2571;10.0581;4.22973;9.37508;10.0581;4.22684;9.37508;10.0581;4.22684;-1;-1;-1;7.56595;9.71021;4.77079;857;0.871183;15.3833;98.1301;123.69;113.199;0;0;0;0;0;0;0;1;5;41
246;3.4254437;8.6742534;463816.69;378625.12;777.617;901.772;0.186624;487.45979;216;649.19861;440.79638;360;649.99388;494.1993;656.93834;876;0.792424;0.047901588;246.96193;367.80101;896;0.953513;0.00644549;90.590573;195.37825;124.155;60.4219;46.9322;56.1046;0.015736603;0.004616388;0.003487521;0.00425619;1.8162333;1.0956969;3.07065;1.05344;0.12395266;0.096279099;0.11509588;0.18584214;2.23671;34.7877;17.7866;17.6335;6.49925;18.2589;18.2706;6.17384;18.6673;18.7528;6.53928;16.5728;16.0317;4.00867;7.05894;6.00823;4.20756;884;0.85686;22.6524;3.81403;6.34019;9.46232;12.3071;2;2;0;0;0;0;21;5;125
247;3.4189272;8.6661533;462916.69;377905.12;883.817;914.915;0.02268;169.93255;0;193.86593;118.70848;152.49844;201.79984;168.8531;230.51248;914;0.970578;0.001334781;41.224939;64.844858;914;0.970578;0.001334781;41.224939;64.844858;31.098;12.4752;9.24963;14.3858;0.000493832;0.0000888;0.0000496;0.000137971;1.8400757;1.0254301;2.47418;1.06932;0.073412413;0.054431206;0.08465596;0.24259589;5.48726;17.6378;12.8667;13.4406;3.65525;13.1667;13.8925;3.75095;13.1667;13.8925;3.75095;-1;-1;-1;10.567;10.3514;1.81018;914;0.970578;11.4376;68.1986;56.3099;51.3402;53.0755;0;0;0;0;0;0;1;0;32
248;3.4085016;8.6557861;461764.69;376753.12;961.795;1046.5;0.07128;301.25822;152.49846;326.24128;260.42246;257.84198;337.86595;297.81927;341.52597;1041;0.93505;0.003179277;63.623748;92.697341;1046;0.994077;0.0000254;5.6899214;13.435054;84.7063;39.2636;40.3741;40.4873;0.004117855;0.001367082;0.0012153;0.001484563;1.2851969;1.0586525;3.42442;1.05731;0.13033208;0.13401841;0.13439403;0.018887191;2.93368;27.9216;17.9519;18.4638;5.91705;18.162;18.4638;5.7004;18.4373;18.7757;5.5607;9.21553;9.79188;0.815077;3.87456;3.87456;0;1045;0.982272;9.79188;119.745;111.801;108.435;175.373;2;2;0;0;0;0;6;0;86
